id,utterance,label,label_num,file_id,start,end,session,original_emotion,utterance_num
Ses04M_impro07_M031,Do they even have any golf matches? I don't even know.,xxx,-1,Ses04M_impro07_,203.16,206.28,Session4,xxx,59
Ses04M_impro07_M032,I don't know.  Do they have golf?  Do they have- Does U.S.C. have a -- I don't know if they have a golf team.,neutral,3,Ses04M_impro07_,206.3175,209.69,Session4,neu,60
Ses04M_impro07_F028,I don't know. Women's volleyball.,xxx,-1,Ses04M_impro07_,208.2,210.89,Session4,xxx,61
Ses04M_impro07_M033,"That I'll go to.  Definitely go to women's volleyball.  Women's volleyball, swimming, tennis.",xxx,-1,Ses04M_impro07_,210.47,217.76,Session4,xxx,62
Ses04M_impro07_F029,Basically anything women do.,xxx,-1,Ses04M_impro07_,216.32,219.32,Session4,xxx,63
Ses04M_impro07_M034,"And then men's basketball.  And -- oh, well not women's basketball.",xxx,-1,Ses04M_impro07_,218.63,223.06,Session4,xxx,64
Ses04M_impro07_F030,You have to go to a football game.  Come on.,xxx,-1,Ses04M_impro07_,222.09,224.33,Session4,xxx,65
Ses04M_impro07_M035,"No, I'm not going to go to a football game.",neutral,3,Ses04M_impro07_,223.64,225.59,Session4,neu,66
Ses04M_impro07_F031,"Paint some red and yellow S C on your face. And like get one of those big you know, number one hand things.",xxx,-1,Ses04M_impro07_,224.39,231.02,Session4,xxx,67
Ses04M_impro07_M036,Forget it. Forget it. Forget it. No way.,neutral,3,Ses04M_impro07_,226.44,231.46,Session4,neu,68
Ses04M_impro07_F032,Maybe one of those megaphones. Pompom.,xxx,-1,Ses04M_impro07_,231.04,234.29,Session4,xxx,69
Ses04M_impro07_M037,I do -- I will need to get a gun-,neutral,3,Ses04M_impro07_,233.98,235.82,Session4,neu,70
Ses04M_impro07_F033,"There are cheerleaders at football games.  That's girls, scantily clad sexy girls.",xxx,-1,Ses04M_impro07_,234.56,240.09,Session4,xxx,71
Ses04M_impro07_M038,You've got a point there.,xxx,-1,Ses04M_impro07_,239.53,241.2,Session4,xxx,72
Ses04M_impro07_F034,I know.,xxx,-1,Ses04M_impro07_,240.83,241.94,Session4,xxx,73
Ses04M_impro07_M039,I'll take that in consideration.  Alright.,xxx,-1,Ses04M_impro07_,241.23,244.73,Session4,xxx,74
Ses04M_impro07_F035,I'm just -- I'm watching your back.,xxx,-1,Ses04M_impro07_,243.81,246.23,Session4,xxx,75
Ses04M_impro07_M040,"Okay.  Um, but, no, I, uh, I do need to get a gun soon, though, 'cause I mean",neutral,3,Ses04M_impro07_,245.71,252.16,Session4,neu,76
Ses04M_impro07_F036,Excuse me?,neutral,3,Ses04M_impro07_,251.0,252.81,Session4,neu,77
Ses04M_impro07_M041,I need to get like a -- just a small little gun just 'cause -- or like a taser or something or just like a butterfly knife,neutral,3,Ses04M_impro07_,252.3,258.53,Session4,neu,78
Ses04M_impro07_F037,No.,neutral,3,Ses04M_impro07_,259.66,261.08,Session4,neu,79
Ses04M_impro07_M042,"'cause, you know, I mean, it's like If I ever want to go south of campus",neutral,3,Ses04M_impro07_,258.56,262.75,Session4,neu,80
Ses04M_impro07_F038,Well just don't go south of campus.  Don't get a gun. That's stupid. I mean-,xxx,-1,Ses04M_impro07_,261.58,267.49,Session4,xxx,81
Ses04M_impro07_M043,Well I need to defend myself from,neutral,3,Ses04M_impro07_,266.23,270.09,Session4,neu,82
Ses04M_impro07_F039,Why don't you take kung fu?,xxx,-1,Ses04M_impro07_,268.6353,272.07,Session4,xxx,83
Ses04M_impro08_M000,Thank you for calling Sprint.  We care about everybody.  How can I help you?,fru,-1,Ses04M_impro08_,6.02,12.65,Session4,fru,0
Ses04M_impro08_F000,Hi.  I've been on the phone for an hour trying to get a little discrepancy on my bill fixed.  I was charged for two hundred dollars worth of calls that I didn't make.,fru,-1,Ses04M_impro08_,12.11,25.27,Session4,fru,1
Ses04M_impro08_M001,Are you sure you didn't make them?,neutral,3,Ses04M_impro08_,25.35,28.22,Session4,neu,2
Ses04M_impro08_F001,I'm positive.  They came from like another state.,fru,-1,Ses04M_impro08_,27.42,32.17,Session4,fru,3
Ses04M_impro08_M002,"Can I get your phone number, please?",fru,-1,Ses04M_impro08_,31.6032,34.8142,Session4,fru,4
Ses04M_impro08_F002,"Uh. Yeah, I just gave it to the automated thing like five times.",fru,-1,Ses04M_impro08_,34.0959,39.73,Session4,fru,5
Ses04M_impro08_M003,I'm going to need it again.  I need to look at your file.  If you want me to look at your file--,fru,-1,Ses04M_impro08_,38.08,43.64,Session4,fru,6
Ses04M_impro08_F003,Okay.  three two three six nine seven five zero six six.  Can we move on?,fru,-1,Ses04M_impro08_,41.61,45.53,Session4,fru,7
Ses04M_impro08_M004,Okay.,neutral,3,Ses04M_impro08_,44.94,46.1,Session4,neu,8
Ses04M_impro08_F004,"Okay, cool.",xxx,-1,Ses04M_impro08_,45.67,47.5,Session4,xxx,9
Ses04M_impro08_M005,"Umm, Miss Aruckman",neutral,3,Ses04M_impro08_,46.13,50.03,Session4,neu,10
Ses04M_impro08_F005,Yes.,xxx,-1,Ses04M_impro08_,49.11,51.1228,Session4,xxx,11
Ses04M_impro08_M006,I am seeing the two hundred dollar charge.,neutral,3,Ses04M_impro08_,50.5313,55.79,Session4,neu,12
Ses04M_impro08_F006,"Yes, and I've been through all of the menus, pushed one and star and pound and all of that stuff and I'm just trying to get through to a person who can",fru,-1,Ses04M_impro08_,54.55,63.89,Session4,fru,13
Ses04M_impro08_M007,Well I'm looking at these.,fru,-1,Ses04M_impro08_,68.99,73.43,Session4,fru,14
Ses04M_impro08_F007,"take off the charges that came from like Nebraska or wherever because, obviously, I didn't make those.",fru,-1,Ses04M_impro08_,63.93,70.36,Session4,fru,15
Ses04M_impro08_F008,So can you please refund the mischarged charges,fru,-1,Ses04M_impro08_,70.53,75.63,Session4,fru,16
Ses04M_impro08_M008,So you're saying that you didn't make these calls.,neutral,3,Ses04M_impro08_,74.73,78.06,Session4,neu,17
Ses04M_impro08_F009,I did not make the calls from B.F.E. Nebraska.,fru,-1,Ses04M_impro08_,76.47,81.49,Session4,fru,18
Ses04M_impro08_M009,"Well I mean, I'm supposed to use discretion in the situation and, um--",fru,-1,Ses04M_impro08_,80.93,86.9,Session4,fru,19
Ses04M_impro08_F010,So could you discretion it back?,fru,-1,Ses04M_impro08_,85.65,88.53,Session4,fru,20
Ses04M_impro08_M010,All I can do for you right now is give you a hundred dollars.,neutral,3,Ses04M_impro08_,88.03,93.41,Session4,neu,21
Ses04M_impro08_F011,"Okay, but that's like half",fru,-1,Ses04M_impro08_,93.22,95.83,Session4,fru,22
Ses04M_impro08_M011,What I can,neutral,3,Ses04M_impro08_,97.69,99.38,Session4,neu,23
Ses04M_impro08_F012,of the money that I was charged that I didn't make those calls.,fru,-1,Ses04M_impro08_,95.83,100.7668,Session4,fru,24
Ses04M_impro08_M012,What I can do for you is give you a hundred dollars right now and fill out complaint form,neutral,3,Ses04M_impro08_,100.42,109.07,Session4,neu,25
Ses04M_impro08_M013,which you- which you'll have to go into a local Verizon dealer--  or Sprint.,neutral,3,Ses04M_impro08_,109.0954,114.44,Session4,neu,26
Ses04M_impro08_F013,"Okay, no, look, I- I- I- I'm really -- I'm trying to be patient.  I know this isn't your fault.  I know that you didn't do it",fru,-1,Ses04M_impro08_,111.18,118.4,Session4,fru,27
Ses04M_impro08_F014,"but, at the same time, I have been through an hour of little robot voices telling me what I needed to do.",fru,-1,Ses04M_impro08_,118.41,125.23,Session4,fru,28
Ses04M_impro08_M014,"Ma'am, I understand that.",fru,-1,Ses04M_impro08_,125.73,128.0,Session4,fru,29
Ses04M_impro08_F015,And I did everything they said.  And now i'm talking to you and you're supposed to put the money back on my account because I didn't make the calls and I'm really tired of dealing with this because I didn't even,xxx,-1,Ses04M_impro08_,125.23,135.29,Session4,xxx,30
Ses04M_impro08_M015,"Ma'am, I - I - I understand that. I understand that. What I can do for you right now is what I'm telling you is that I can do- I can give you a hundred dollars back and then you'll have to fill out a complaint form and then you'll get -- there'll be some investigation. Some men will show up at your house and go through your things.",fru,-1,Ses04M_impro08_,130.8,147.77,Session4,fru,31
Ses04M_impro08_F016,Excuse me?,fru,-1,Ses04M_impro08_,147.67,149.79,Session4,fru,32
Ses04M_impro08_M016,And then then you'll get some money back.,fru,-1,Ses04M_impro08_,147.79,151.03,Session4,fru,33
Ses04M_impro08_F017,How long does that take?,fru,-1,Ses04M_impro08_,150.59,152.86,Session4,fru,34
Ses04M_impro08_M017,A few weeks.  You won't even know that they were there.,neutral,3,Ses04M_impro08_,152.97,157.9313,Session4,neu,35
Ses04M_impro08_F018,I have to wait a few weeks for people come go through my things to get the money back that I didn't spend?,fru,-1,Ses04M_impro08_,157.4243,163.4661,Session4,fru,36
Ses04M_impro08_M018,"Okay.  You know what?  I just don't feel like doing this anymore.  Um, you can have all the money back, two hundred dollar, right now.",fru,-1,Ses04M_impro08_,162.8746,169.73,Session4,fru,37
Ses04M_impro08_F019,Really?,sur,-1,Ses04M_impro08_,169.6,170.97,Session4,sur,38
Ses04M_impro08_M019,"Yeah.  That's fine.  I just -- that's fine. Yeah, I mean, it doesn't make any difference to me.  I mean, it's not like it's going to cost my job or anything.",neutral,3,Ses04M_impro08_,170.54,177.46,Session4,neu,39
Ses04M_impro08_F020,You're just going to put it back on my account.,neutral,3,Ses04M_impro08_,172.48,174.86,Session4,neu,40
Ses04M_impro08_M020,"I mean, technically, that's policy.  But, like, I mean, I don't really care about -- nobody really cares about policy here.",neutral,3,Ses04M_impro08_,177.46,183.79,Session4,neu,41
Ses04M_impro08_F021,So you're just going to take care of this for me?,sur,-1,Ses04M_impro08_,183.13,185.35,Session4,sur,42
Ses04M_impro08_M021,Sure.,neutral,3,Ses04M_impro08_,184.84,186.29,Session4,neu,43
Ses04M_impro08_F022,"Oh, my God, thank you so much.",happy,1,Ses04M_impro08_,185.6,187.77,Session4,hap,44
Ses04M_impro08_M022,You're welcome.,neutral,3,Ses04M_impro08_,187.48,188.71,Session4,neu,45
Ses04M_impro08_F023,"I really appreciate this. I know it's not policy or whatever but, seriously",happy,1,Ses04M_impro08_,187.78,192.74,Session4,hap,46
Ses04M_impro08_M023,"No, no, no, it's cool.  It's cool.  It's cool.  So, um",neutral,3,Ses04M_impro08_,191.57,194.53,Session4,neu,47
Ses04M_impro08_F024,make my life a lot easier.,happy,1,Ses04M_impro08_,193.17,195.66,Session4,hap,48
Ses04M_impro08_M024,"You know, so- I mean, are you doing anything later?  Or um",neutral,3,Ses04M_impro08_,194.72,198.3,Session4,neu,49
Ses04M_impro08_F025,Really?,sur,-1,Ses04M_impro08_,197.46,200.57,Session4,sur,50
Ses04M_impro08_M025,"Oh, I don't know.  I mean, I don't know.  I just thought, you know, maybe you want to get some co--I mean, I'm actually -- wait, where do you live?  Oh, you're in Los Angeles, I see.  Oh, no, that sucks 'cause I'm in, actually in Alabama.",neutral,3,Ses04M_impro08_,199.83,209.82,Session4,neu,51
Ses04M_impro08_F026,"Right. Um, Thanks for asking, though. I mean, you sound nice, you know.",xxx,-1,Ses04M_impro08_,209.42,215.64,Session4,xxx,52
Ses04M_impro08_M026,"God, that's like a whole problem with like-- But, no, I mean, hey-- if you ever",neutral,3,Ses04M_impro08_,210.18,214.32,Session4,neu,53
Ses04M_impro08_M027,"if you ever come out to Montgomery, I mean, you know, just -- just call up, you know, call up the operator and I'll-- I'll be here. So, um.",neutral,3,Ses04M_impro08_,214.3353,223.28,Session4,neu,54
Ses04M_impro08_F027,I'll,neutral,3,Ses04M_impro08_,217.2506,218.87,Session4,neu,55
Ses04M_impro08_F028,"call up the Sprint call center and, uh, you know. cool",neutral,3,Ses04M_impro08_,219.0,223.21,Session4,neu,56
Ses04M_impro08_F029,"Wow, alright. Well, thanks. And, uh, you- you have a good one.",xxx,-1,Ses04M_impro08_,223.22,227.52,Session4,xxx,57
Ses04M_impro08_M028,Alright. Take Care.,neutral,3,Ses04M_impro08_,227.22,228.54,Session4,neu,58
Ses04M_impro08_F030,You too.,neutral,3,Ses04M_impro08_,228.24,229.1073,Session4,neu,59
Ses04M_script01_1_F000,What's he going to say?  Maybe we ought to tell him before he sees it.,neutral,3,Ses04M_script01,8.36,13.42,Session4,neu,0
Ses04M_script01_1_M000,He saw it.,neutral,3,Ses04M_script01,12.62,14.95,Session4,neu,1
Ses04M_script01_1_F001,How could he see it?  I was the first one up.  He was still in bed.,xxx,-1,Ses04M_script01,14.14,17.95,Session4,xxx,2
Ses04M_script01_1_M001,He was out here when it broke.,neutral,3,Ses04M_script01,17.45,19.4152,Session4,neu,3
Ses04M_script01_1_F002,When?,sur,-1,Ses04M_script01,19.13,20.9592,Session4,sur,4
Ses04M_script01_1_M002,About four this morning.  I heard it cracking and I woke up and looked out.  He was standing right there when it cracked.,xxx,-1,Ses04M_script01,20.44,28.75,Session4,xxx,5
Ses04M_script01_1_F003,What was he doing out here at four in the morning?,xxx,-1,Ses04M_script01,28.13,31.3423,Session4,xxx,6
Ses04M_script01_1_M003,"I don't know.  After it cracked, he ran back in the house and cried in the kitchen.",xxx,-1,Ses04M_script01,30.9949,39.6025,Session4,xxx,7
Ses04M_script01_1_F004,Did you talk to him?,xxx,-1,Ses04M_script01,38.9463,41.2236,Session4,xxx,8
Ses04M_script01_1_M004,No.  I - I figured the best thing was to leave him alone.,xxx,-1,Ses04M_script01,40.82,45.45,Session4,xxx,9
Ses04M_script01_1_F005,He cried hard?,xxx,-1,Ses04M_script01,44.83,48.2872,Session4,xxx,10
Ses04M_script01_1_M005,I heard him right through the floor of my room.,xxx,-1,Ses04M_script01,47.9,51.61,Session4,xxx,11
Ses04M_script01_1_F006,What was he doing out here at that hour?  He's dreaming about him again.  He's walking around at night.,xxx,-1,Ses04M_script01,51.35,58.9,Session4,xxx,12
Ses04M_script01_1_M006,I guess he is.,xxx,-1,Ses04M_script01,58.5545,61.1021,Session4,xxx,13
Ses04M_script01_1_F007,He's getting just like after he died.  What's the meaning in that?,sad,2,Ses04M_script01,60.71,65.52,Session4,sad,14
Ses04M_script01_1_M007,"I don't know the meaning of it, mom.  But I know one thing; we made a terrible mistake with dad.",fru,-1,Ses04M_script01,64.7,72.0641,Session4,fru,15
Ses04M_script01_1_F008,What?,sur,-1,Ses04M_script01,71.46,73.2221,Session4,sur,16
Ses04M_script01_1_M008,Being dishonest with him.  That kind of thing always pays off and now it's paying off.,xxx,-1,Ses04M_script01,72.56,78.04,Session4,xxx,17
Ses04M_script01_1_F009,"What do you mean, dishonest?",fru,-1,Ses04M_script01,77.33,79.98,Session4,fru,18
Ses04M_script01_1_M009,You know that Larry's not coming back.  And I know it.  Why do we allow him to go on thinking that we believe with him?,xxx,-1,Ses04M_script01,79.4,85.52,Session4,xxx,19
Ses04M_script01_1_F010,What do you want to do?  Argue with him?,fru,-1,Ses04M_script01,85.17,87.4,Session4,fru,20
Ses04M_script01_1_M010,I don't want to argue with him but it's time he realized that nobody believes Larry's alive anymore.,fru,-1,Ses04M_script01,86.69,92.1,Session4,fru,21
Ses04M_script01_1_M011,Why shouldn't he dream of him?  Walk the nights waiting for him.,xxx,-1,Ses04M_script01,92.84,98.15,Session4,xxx,22
Ses04M_script01_1_M012,"Do we contradict him?  Do we say straight out that we have no hope anymore?  That we haven't had any hope for years, now.",xxx,-1,Ses04M_script01,98.47,105.14,Session4,xxx,23
Ses04M_script01_1_F011,You can't say that to him.,angry,0,Ses04M_script01,104.05,106.21,Session4,ang,24
Ses04M_script01_1_M013,We've gotta say it to him.,angry,0,Ses04M_script01,105.19,106.9187,Session4,ang,25
Ses04M_script01_1_F012,How are you going to prove it?  Can you prove it?,angry,0,Ses04M_script01,106.72,109.49,Session4,ang,26
Ses04M_script01_1_M014,"For God's sake, three years.  Nobody comes back after three years.  It's insane.",angry,0,Ses04M_script01,108.73,113.03,Session4,ang,27
Ses04M_script01_1_F013,"To you it is and to me, but not to him.  You can talk yourself blue in the face, but there's no body and no grave, so where are you?",angry,0,Ses04M_script01,112.12,120.39,Session4,ang,28
Ses04M_script01_1_M015,"Sit down, mom.  I want to talk to you.",xxx,-1,Ses04M_script01,119.87,122.34,Session4,xxx,29
Ses04M_script01_1_F014,"The trouble is the Goddamn newspapers.  Every month some boy turns up from nowhere, so the next boy is going to be Larry.  So we have to keep--",xxx,-1,Ses04M_script01,121.84,129.18,Session4,xxx,30
Ses04M_script01_1_M016,"Alright, alright, alright.  Listen.  You know why I asked Annie here don't you?",fru,-1,Ses04M_script01,127.66,133.51,Session4,fru,31
Ses04M_script01_1_F015,Why?,neutral,3,Ses04M_script01,132.72,134.7331,Session4,neu,32
Ses04M_script01_1_M017,You know why.,fru,-1,Ses04M_script01,134.16,136.28,Session4,fru,33
Ses04M_script01_1_F016,"Well I've got an idea, but what's the story?",xxx,-1,Ses04M_script01,135.78,140.33,Session4,xxx,34
Ses04M_script01_1_M018,Going to ask her to marry me.,neutral,3,Ses04M_script01,139.68,142.18,Session4,neu,35
Ses04M_script01_1_F017,"Well that's only your business, Chris.",neutral,3,Ses04M_script01,141.75,144.61,Session4,neu,36
Ses04M_script01_1_M019,You know it's not only my business.,fru,-1,Ses04M_script01,144.08,147.03,Session4,fru,37
Ses04M_script01_1_F018,What do you want me to do?  You're old enough to know your own mind.,angry,0,Ses04M_script01,146.7,149.74,Session4,ang,38
Ses04M_script01_1_M020,Then it's alright.  I'll go ahead with it?,xxx,-1,Ses04M_script01,149.27,151.68,Session4,xxx,39
Ses04M_script01_1_F019,Well you want to make sure your father isn't going to have --,neutral,3,Ses04M_script01,151.3089,154.94,Session4,neu,40
Ses04M_script01_1_M021,"Well, then you know it's not only my business.",angry,0,Ses04M_script01,153.76,157.4947,Session4,ang,41
Ses04M_script01_1_F020,I'm just saying.,fru,-1,Ses04M_script01,157.1,159.331,Session4,fru,42
Ses04M_script01_1_M022,"Sometimes you infuriate me, you know that?  Isn't it your business, too, if I tell this to father and he throws a fit about it?  You have such a talent for ignoring things.",angry,0,Ses04M_script01,158.98,168.5,Session4,ang,43
Ses04M_script01_1_F021,I ignore what I got to ignore.  The girl is Larry's girl.,angry,0,Ses04M_script01,167.48,171.6,Session4,ang,44
Ses04M_script01_1_M023,She's not Larry's girl.,fru,-1,Ses04M_script01,170.25,172.6,Session4,fru,45
Ses04M_script01_1_F022,"From father's point of view, he's not dead.  And you have no right to take his girl.",angry,0,Ses04M_script01,172.12,176.8251,Session4,ang,46
